anon_user_id,course_number,title,grade,date_set,course_section_id,class_start_time,class_end_time,bachelors_grad_year,bachelors_major_category,masters_degree,age,consulting_job,finance_job,marketing_job,entrepreneurship_job,non_profit_job,tech_job,corporate_job,consulting_intern,finance_intern,marketing_intern,entrepreneurship_intern,non_profit_intern,tech_intern,corporate_intern,citizenship_country,asset_management_sales_trading,business_analytics,business_development_growth,b2b_marketing,corporate_finance_investment_banking,corporate_innovation,entrepreneurship,global_business,innovation_for_sustainability,market_analytics,marketing,strategy_consulting,supply_chain_management
6456,8047,Pricing,HP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Marketing,0,28,0,0,0,0,0,0,1,\N,\N,\N,\N,\N,\N,\N,China,\N,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6914,8022,Transforming Societies,SP,Early Week,10440,2:45:00 PM,4:10:00 PM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6914,8023,China in the World Economy,SP,Late Week,10422,10:00:00 AM,11:25:00 AM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6914,8106,Acquisition of Closely-Held Enterprises,SP,Early Week,10313,11:45:00 AM,1:10:00 PM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1999,8030,Health Care Industry,SP,Early Week,10632,10:00:00 AM,11:25:00 AM,2012,Accounting,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,1,\N,\N,\N,\N,\N,\N
1999,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2012,Accounting,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,1,\N,\N,\N,\N,\N,\N
1999,8042,The Spirit of the New Workplace,SP,Late Week,10437,10:00:00 AM,11:25:00 AM,2012,Accounting,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,1,\N,\N,\N,\N,\N,\N
1999,8106,Acquisition of Closely-Held Enterprises,HP,Early Week,10313,11:45:00 AM,1:10:00 PM,2012,Accounting,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,1,\N,\N,\N,\N,\N,\N
2591,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2012,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Japan,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,1,\N,\N
2591,8047,Pricing,HP,Early Week,10340,8:00:00 AM,9:25:00 AM,2012,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Japan,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,1,\N,\N
2591,8106,Acquisition of Closely-Held Enterprises,SP,Early Week,10313,11:45:00 AM,1:10:00 PM,2012,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Japan,\N,\N,\N,\N,\N,\N,1,\N,\N,\N,1,\N,\N
4161,8023,China in the World Economy,SP,Late Week,10422,10:00:00 AM,11:25:00 AM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4161,8047,Pricing,DP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4161,8106,Acquisition of Closely-Held Enterprises,SP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4161,8190,Taxation and Management Decisions,LP,Late Week,10580,11:45:00 AM,1:10:00 PM,2010,Finance,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6557,8190,Taxation and Management Decisions,HP,Late Week,10268,10:00:00 AM,11:25:00 AM,2011,Finance,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,\N,\N,\N,1,\N,\N,1,1,\N,\N,\N,\N
7773,8130,Prototyping and Product Development I,HP,Late Week,10443,2:45:00 PM,4:10:00 PM,2010,Business Administration,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Peru,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7773,8190,Taxation and Management Decisions,SP,Late Week,10268,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Peru,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7773,8210,Starting New Ventures,SP,Late Week,10270,11:45:00 AM,1:10:00 PM,2010,Business Administration,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Peru,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7773,8240,Reading Seminar in Management I,DP,Monday Only,10272,2:45:00 PM,4:10:00 PM,2010,Business Administration,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Peru,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7773,8250,Reading Seminar in Management II,DP,Monday Only,10277,2:45:00 PM,4:10:00 PM,2010,Business Administration,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Peru,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
1416,8030,Health Care Industry,DP,Early Week,10632,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Argentina,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1416,8033,Digital Marketing,DP,Late Week,10333,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Argentina,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1416,8047,Pricing,HP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Argentina,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1416,8250,Reading Seminar in Management II,HP,Monday Only,10276,4:30:00 PM,5:55:00 PM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Argentina,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
5802,8033,Digital Marketing,HP,Late Week,10333,10:00:00 AM,11:25:00 AM,2011,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5802,8250,Reading Seminar in Management II,SP,Tuesday Only,10363,4:30:00 PM,5:55:00 PM,2011,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5802,8033,Digital Marketing,HP,Late Week,10333,10:00:00 AM,11:25:00 AM,2011,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Hong Kong,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5802,8250,Reading Seminar in Management II,SP,Tuesday Only,10363,4:30:00 PM,5:55:00 PM,2011,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Hong Kong,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6380,8027,Interpersonal Behavior,SP,Late Week,10591,11:45:00 AM,1:10:00 PM,2010,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6380,8030,Health Care Industry,HP,Early Week,10632,10:00:00 AM,11:25:00 AM,2010,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6380,8240,Reading Seminar in Management I,HP,Monday Only,10272,2:45:00 PM,4:10:00 PM,2010,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6380,8250,Reading Seminar in Management II,HP,Monday Only,10276,4:30:00 PM,5:55:00 PM,2010,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,India,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4769,8240,Reading Seminar in Management I,SP,Monday Only,10273,4:30:00 PM,5:55:00 PM,2012,Marketing,0,25,1,0,1,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,Morocco,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3286,8033,Digital Marketing,HP,Late Week,10333,10:00:00 AM,11:25:00 AM,2012,Accounting,0,25,0,1,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
6871,8042,The Spirit of the New Workplace,HP,Late Week,10437,10:00:00 AM,11:25:00 AM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8045,Introduction to Real Estate Finance and Development,DP,Early Week,10265,8:00:00 AM,9:25:00 AM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8130,Prototyping and Product Development I,HP,Early Week,10569,11:45:00 AM,1:10:00 PM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8190,Taxation and Management Decisions,HP,Late Week,10268,10:00:00 AM,11:25:00 AM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8210,Starting New Ventures,DP,Late Week,10270,11:45:00 AM,1:10:00 PM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8240,Reading Seminar in Management I,HP,Monday Only,10274,2:45:00 PM,4:10:00 PM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6871,8250,Reading Seminar in Management II,HP,Monday Only,10277,2:45:00 PM,4:10:00 PM,2012,Finance,0,25,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4212,8045,Introduction to Real Estate Finance and Development,HP,Early Week,10265,8:00:00 AM,9:25:00 AM,2010,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
4212,8106,Acquisition of Closely-Held Enterprises,SP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
4212,8190,Taxation and Management Decisions,SP,Late Week,10268,10:00:00 AM,11:25:00 AM,2010,Other,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
24,8023,China in the World Economy,SP,Late Week,10422,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,Taiwan,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
24,8030,Health Care Industry,SP,Early Week,10632,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,Taiwan,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
24,8047,Pricing,SP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,Taiwan,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
24,8260,The Practice of General Management (3.0 credit hours),SP,Fall Semester Late W,10280,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,1,0,\N,\N,\N,\N,\N,\N,\N,Taiwan,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8027,Interpersonal Behavior,SP,Late Week,10591,11:45:00 AM,1:10:00 PM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8042,The Spirit of the New Workplace,HP,Late Week,10437,10:00:00 AM,11:25:00 AM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8210,Starting New Ventures,SP,Late Week,10270,11:45:00 AM,1:10:00 PM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8240,Reading Seminar in Management I,SP,Tuesday Only,10358,2:45:00 PM,4:10:00 PM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6043,8250,Reading Seminar in Management II,LP,Tuesday Only,10355,4:30:00 PM,5:55:00 PM,2011,Management,0,29,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Brazil,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6945,8106,Acquisition of Closely-Held Enterprises,HP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Finance,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6945,8203,Business Ethics through Literature,SP,Early Week ,10269,2:45:00 PM,4:10:00 PM,2010,Finance,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
6945,8240,Reading Seminar in Management I,SP,Monday Only,10273,4:30:00 PM,5:55:00 PM,2010,Finance,0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
2463,8022,Transforming Societies,HP,Early Week,10440,2:45:00 PM,4:10:00 PM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
2463,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
2463,8047,Pricing,HP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
2463,8130,Prototyping and Product Development I,SP,Early Week,10569,11:45:00 AM,1:10:00 PM,2010,Business Administration,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
7650,8023,China in the World Economy,HP,Late Week,10422,10:00:00 AM,11:25:00 AM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
7650,8030,Health Care Industry,SP,Early Week,10632,10:00:00 AM,11:25:00 AM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
7650,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
7650,8047,Pricing,SP,Early Week,10340,8:00:00 AM,9:25:00 AM,2011,Accounting,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
8305,8130,Prototyping and Product Development I,DP,Late Week,10443,2:45:00 PM,4:10:00 PM,2011,Accounting,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
8305,8240,Reading Seminar in Management I,HP,Monday Only,10275,4:30:00 PM,5:55:00 PM,2011,Accounting,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,1,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
806,8027,Interpersonal Behavior,DP,Late Week,10591,11:45:00 AM,1:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
806,8106,Acquisition of Closely-Held Enterprises,HP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
806,8250,Reading Seminar in Management II,SP,Tuesday Only,10363,4:30:00 PM,5:55:00 PM,2010,Finance,0,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4271,8190,Taxation and Management Decisions,LP,Late Week,10268,10:00:00 AM,11:25:00 AM,2010,Accounting,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
1662,8022,Transforming Societies,HP,Early Week,10440,2:45:00 PM,4:10:00 PM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8042,The Spirit of the New Workplace,DP,Late Week,10437,10:00:00 AM,11:25:00 AM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8047,Pricing,SP,Early Week,10340,8:00:00 AM,9:25:00 AM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8240,Reading Seminar in Management I,HP,Tuesday Only,10352,4:30:00 PM,5:55:00 PM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,France,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8022,Transforming Societies,HP,Early Week,10440,2:45:00 PM,4:10:00 PM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8042,The Spirit of the New Workplace,DP,Late Week,10437,10:00:00 AM,11:25:00 AM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8047,Pricing,SP,Early Week,10340,8:00:00 AM,9:25:00 AM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
1662,8240,Reading Seminar in Management I,HP,Tuesday Only,10352,4:30:00 PM,5:55:00 PM,2012,Business Administration,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Peru,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1,\N,\N
2782,8047,Pricing,SP,Early Week,10340,8:00:00 AM,9:25:00 AM,2010,Accounting,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
2782,8260,The Practice of General Management (3.0 credit hours),SP,Fall Semester Late W,10280,10:00:00 AM,11:25:00 AM,2010,Accounting,0,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,China,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
5880,8027,Interpersonal Behavior,DP,Late Week,10591,11:45:00 AM,1:10:00 PM,2011,Other,1,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Hungary,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
5880,8027,Interpersonal Behavior,DP,Late Week,10591,11:45:00 AM,1:10:00 PM,2011,Other,1,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,1,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
7957,8045,Introduction to Real Estate Finance and Development,SP,Early Week,10265,8:00:00 AM,9:25:00 AM,2010,English,1,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
7957,8106,Acquisition of Closely-Held Enterprises,SP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,English,1,28,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,1,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N
7889,8022,Transforming Societies,HP,Early Week,10440,2:45:00 PM,4:10:00 PM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7889,8023,China in the World Economy,SP,Late Week,10422,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7889,8190,Taxation and Management Decisions,SP,Late Week,10268,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,1,\N,\N,\N,\N,\N,\N,\N,\N
7457,8030,Health Care Industry,DP,Early Week,10632,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
7457,8190,Taxation and Management Decisions,DP,Late Week,10580,11:45:00 AM,1:10:00 PM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8023,China in the World Economy,HP,Late Week,10422,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Netherlands,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8106,Acquisition of Closely-Held Enterprises,DP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Netherlands,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8260,The Practice of General Management (3.0 credit hours),DP,Fall Semester Late W,10280,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Netherlands,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8023,China in the World Economy,HP,Late Week,10422,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8106,Acquisition of Closely-Held Enterprises,DP,Early Week,10313,11:45:00 AM,1:10:00 PM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
1197,8260,The Practice of General Management (3.0 credit hours),DP,Fall Semester Late W,10280,10:00:00 AM,11:25:00 AM,2010,Economics,1,27,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
480,8030,Health Care Industry,DP,Early Week,10632,10:00:00 AM,11:25:00 AM,2011,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
480,8190,Taxation and Management Decisions,SP,Late Week,10268,10:00:00 AM,11:25:00 AM,2011,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
480,8210,Starting New Ventures,SP,Late Week,10270,11:45:00 AM,1:10:00 PM,2011,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
3000,8045,Introduction to Real Estate Finance and Development,SP,Early Week,10265,8:00:00 AM,9:25:00 AM,2011,Economics,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,Thailand,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
4564,8033,Digital Marketing,SP,Late Week,10333,10:00:00 AM,11:25:00 AM,2011,Other,0,26,0,0,0,0,0,0,0,\N,\N,\N,\N,\N,\N,\N,USA,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
